"","species","doy","year","source","photoperiod_sensitive"
"2836","Geum_urbanum",121,1990,"fitter_2002",FALSE
"2837","Lactuca_serriola",197,1990,"fitter_2002",TRUE
"2838","Lunaria_annua",94,1990,"fitter_2002",TRUE
"2839","Papaver_somniferum",150,1990,"fitter_2002",TRUE
"2840","Plantago_lanceolata",89,1990,"fitter_2002",TRUE
"2841","Poa_trivialis",132,1990,"fitter_2002",FALSE
"2842","Pyrus_communis",107,1990,"fitter_2002",FALSE
"2843","Ribes_nigrum",92,1990,"fitter_2002",TRUE
"2844","Ribes_rubrum",97,1990,"fitter_2002",TRUE
"2845","Rubus_idaeus",123,1990,"fitter_2002",TRUE
"2846","Scrophularia_vernalis",98,1990,"fitter_2002",FALSE
"2847","Silene_dioica",84,1990,"fitter_2002",FALSE
"2848","Sinapis_alba",100,1990,"fitter_2002",TRUE
"2849","Solidago_canadensis",197,1990,"fitter_2002",TRUE
"2850","Sonchus_oleraceus",115,1990,"fitter_2002",TRUE
"2851","Trifolium_repens",138,1990,"fitter_2002",TRUE
"2852","Viola_odorata",48,1990,"fitter_2002",TRUE
"2853","Anagallis_arvensis",163,1991,"fitter_2002",TRUE
"2854","Arabidopsis_thaliana",91,1991,"fitter_2002",TRUE
"2855","Briza_media",146,1991,"fitter_2002",FALSE
"2856","Chenopodium_album",193,1991,"fitter_2002",TRUE
"2857","Cichorium_intybus",198,1991,"fitter_2002",TRUE
"2858","Deschampsia_flexuosa",151,1991,"fitter_2002",TRUE
"2859","Geum_urbanum",136,1991,"fitter_2002",FALSE
"2860","Lactuca_serriola",202,1991,"fitter_2002",TRUE
"2861","Lunaria_annua",85,1991,"fitter_2002",TRUE
"2862","Papaver_somniferum",173,1991,"fitter_2002",TRUE
"2863","Plantago_lanceolata",131,1991,"fitter_2002",TRUE
"2864","Poa_trivialis",146,1991,"fitter_2002",FALSE
"2865","Pyrus_communis",107,1991,"fitter_2002",FALSE
"2866","Ranunculus_ficaria",34,1991,"fitter_2002",FALSE
"2867","Ribes_nigrum",104,1991,"fitter_2002",TRUE
"2868","Ribes_rubrum",103,1991,"fitter_2002",TRUE
"2869","Rubus_idaeus",147,1991,"fitter_2002",TRUE
"2870","Scrophularia_vernalis",100,1991,"fitter_2002",FALSE
"2871","Silene_dioica",125,1991,"fitter_2002",FALSE
"2872","Sinapis_alba",126,1991,"fitter_2002",TRUE
"2873","Solidago_canadensis",214,1991,"fitter_2002",TRUE
"2874","Trifolium_pratense",140,1991,"fitter_2002",TRUE
"2875","Ulmus_glabra",78,1991,"fitter_2002",TRUE
"2876","Viola_odorata",77,1991,"fitter_2002",TRUE
"2877","Anagallis_arvensis",157.568306,1992,"fitter_2002",TRUE
"2878","Arabidopsis_thaliana",80.77868852,1992,"fitter_2002",TRUE
"2879","Arctium_lappa",186.489071,1992,"fitter_2002",TRUE
"2880","Calluna_vulgaris",209.4262295,1992,"fitter_2002",TRUE
"2881","Chenopodium_album",192.4726776,1992,"fitter_2002",TRUE
"2882","Deschampsia_flexuosa",136.6256831,1992,"fitter_2002",TRUE
"2883","Digitalis_purpurea",152.5819672,1992,"fitter_2002",TRUE
"2884","Epilobium_parviflorum",181.5027322,1992,"fitter_2002",TRUE
"2885","Geum_urbanum",135.6284153,1992,"fitter_2002",FALSE
"2886","Lactuca_serriola",189.4808743,1992,"fitter_2002",TRUE
"2887","Lunaria_annua",99.72677596,1992,"fitter_2002",TRUE
"2888","Myosotis_scorpioides",158.5655738,1992,"fitter_2002",FALSE
"2889","Papaver_somniferum",154.5765027,1992,"fitter_2002",TRUE
"2890","Pastinaca_sativa",174.5218579,1992,"fitter_2002",FALSE
"2891","Poa_trivialis",139.6174863,1992,"fitter_2002",FALSE
"2892","Pyrus_communis",110.6967213,1992,"fitter_2002",FALSE
"2893","Ranunculus_ficaria",57.84153005,1992,"fitter_2002",FALSE
"2894","Ribes_rubrum",108.7021858,1992,"fitter_2002",TRUE
"2895","Rubus_idaeus",153.579235,1992,"fitter_2002",TRUE
"2896","Rumex_acetosella",118.6748634,1992,"fitter_2002",TRUE
"2897","Scrophularia_vernalis",93.7431694,1992,"fitter_2002",FALSE
"2898","Silene_latifolia",126.6530055,1992,"fitter_2002",TRUE
"2899","Sinapis_alba",137.6229508,1992,"fitter_2002",TRUE
"2900","Solidago_canadensis",189.4808743,1992,"fitter_2002",TRUE
"2901","Sonchus_oleraceus",120.6693989,1992,"fitter_2002",TRUE
"2902","Trifolium_pratense",136.6256831,1992,"fitter_2002",TRUE
"2903","Trifolium_repens",140.6147541,1992,"fitter_2002",TRUE
"2904","Viola_odorata",66.81693989,1992,"fitter_2002",TRUE
"2905","Antirrhinum_majus",142,1993,"fitter_2002",TRUE
"2906","Arabidopsis_thaliana",74,1993,"fitter_2002",TRUE
"2907","Arctium_lappa",207,1993,"fitter_2002",TRUE
"2908","Aster_novi-belgii",209,1993,"fitter_2002",TRUE
"2909","Briza_media",156,1993,"fitter_2002",FALSE
"2910","Calluna_vulgaris",183,1993,"fitter_2002",TRUE
"2911","Chenopodium_album",197,1993,"fitter_2002",TRUE
"2912","Deschampsia_flexuosa",133,1993,"fitter_2002",TRUE
"2913","Digitalis_purpurea",146,1993,"fitter_2002",TRUE
"2914","Epilobium_parviflorum",192,1993,"fitter_2002",TRUE
"2915","Geum_urbanum",102,1993,"fitter_2002",FALSE
"2916","Lactuca_serriola",217,1993,"fitter_2002",TRUE
"2917","Lunaria_annua",89,1993,"fitter_2002",TRUE
"2918","Pastinaca_sativa",168,1993,"fitter_2002",FALSE
"2919","Poa_trivialis",142,1993,"fitter_2002",FALSE
"2920","Pyrus_communis",105,1993,"fitter_2002",FALSE
"2921","Ranunculus_ficaria",29,1993,"fitter_2002",FALSE
"2922","Ribes_nigrum",114,1993,"fitter_2002",TRUE
"2923","Ribes_rubrum",102,1993,"fitter_2002",TRUE
"2924","Rubus_idaeus",144,1993,"fitter_2002",TRUE
"2925","Rumex_acetosella",132,1993,"fitter_2002",TRUE
"2926","Scrophularia_vernalis",88,1993,"fitter_2002",FALSE
"2927","Silene_latifolia",142,1993,"fitter_2002",TRUE
"2928","Sinapis_alba",115,1993,"fitter_2002",TRUE
"2929","Solidago_canadensis",200,1993,"fitter_2002",TRUE
"2930","Ulmus_glabra",76,1993,"fitter_2002",TRUE
"2931","Viola_odorata",57,1993,"fitter_2002",TRUE
"2932","Anagallis_arvensis",162,1994,"fitter_2002",TRUE
"2933","Antirrhinum_majus",162,1994,"fitter_2002",TRUE
"2934","Arabidopsis_thaliana",69,1994,"fitter_2002",TRUE
"2935","Arctium_lappa",219,1994,"fitter_2002",TRUE
"2936","Briza_media",147,1994,"fitter_2002",FALSE
"2937","Calluna_vulgaris",204,1994,"fitter_2002",TRUE
"2938","Cichorium_intybus",168,1994,"fitter_2002",TRUE
"2939","Deschampsia_flexuosa",148,1994,"fitter_2002",TRUE
"2940","Digitalis_purpurea",160,1994,"fitter_2002",TRUE
"2941","Epilobium_parviflorum",190,1994,"fitter_2002",TRUE
"2942","Geum_urbanum",118,1994,"fitter_2002",FALSE
"2943","Lactuca_serriola",196,1994,"fitter_2002",TRUE
"2944","Lunaria_annua",78,1994,"fitter_2002",TRUE
"2945","Myosotis_scorpioides",156,1994,"fitter_2002",FALSE
"2946","Papaver_somniferum",162,1994,"fitter_2002",TRUE
"2947","Pastinaca_sativa",162,1994,"fitter_2002",FALSE
"2948","Plantago_lanceolata",119,1994,"fitter_2002",TRUE
"2949","Poa_trivialis",131,1994,"fitter_2002",FALSE
"2950","Pyrus_communis",81,1994,"fitter_2002",FALSE
"2951","Ranunculus_ficaria",25,1994,"fitter_2002",FALSE
"2952","Ribes_nigrum",107,1994,"fitter_2002",TRUE
"2953","Ribes_rubrum",88,1994,"fitter_2002",TRUE
"2954","Rubus_idaeus",153,1994,"fitter_2002",TRUE
"2955","Rumex_acetosella",124,1994,"fitter_2002",TRUE
"2956","Silene_dioica",109,1994,"fitter_2002",FALSE
"2957","Silene_latifolia",124,1994,"fitter_2002",TRUE
"2958","Sinapis_alba",117,1994,"fitter_2002",TRUE
"2959","Solidago_canadensis",201,1994,"fitter_2002",TRUE
"2960","Sonchus_oleraceus",130,1994,"fitter_2002",TRUE
"2961","Trifolium_repens",130,1994,"fitter_2002",TRUE
"2962","Ulmus_glabra",76,1994,"fitter_2002",TRUE
"2963","Viola_odorata",51,1994,"fitter_2002",TRUE
"2964","Arabidopsis_thaliana",91,1995,"fitter_2002",TRUE
"2965","Arctium_lappa",218,1995,"fitter_2002",TRUE
"2966","Briza_media",146,1995,"fitter_2002",FALSE
"2967","Calluna_vulgaris",196,1995,"fitter_2002",TRUE
"2968","Chenopodium_album",185,1995,"fitter_2002",TRUE
"2969","Cichorium_intybus",195,1995,"fitter_2002",TRUE
"2970","Deschampsia_cespitosa",169,1995,"fitter_2002",TRUE
"2971","Deschampsia_flexuosa",141,1995,"fitter_2002",TRUE
"2972","Epilobium_parviflorum",199,1995,"fitter_2002",TRUE
"2973","Geum_urbanum",125,1995,"fitter_2002",FALSE
"2974","Lunaria_annua",83,1995,"fitter_2002",TRUE
"2975","Myosotis_scorpioides",174,1995,"fitter_2002",FALSE
"2976","Papaver_somniferum",178,1995,"fitter_2002",TRUE
"2977","Poa_trivialis",127,1995,"fitter_2002",FALSE
"2978","Pyrus_communis",106,1995,"fitter_2002",FALSE
"2979","Ranunculus_ficaria",13,1995,"fitter_2002",FALSE
"2980","Ribes_rubrum",97,1995,"fitter_2002",TRUE
"2981","Rubus_idaeus",143,1995,"fitter_2002",TRUE
"2982","Rumex_acetosella",123,1995,"fitter_2002",TRUE
"2983","Scrophularia_vernalis",120,1995,"fitter_2002",FALSE
"2984","Silene_dioica",124,1995,"fitter_2002",FALSE
"2985","Silene_latifolia",133,1995,"fitter_2002",TRUE
"2986","Solidago_canadensis",212,1995,"fitter_2002",TRUE
"2987","Sonchus_oleraceus",127,1995,"fitter_2002",TRUE
"2988","Trifolium_pratense",124,1995,"fitter_2002",TRUE
"2989","Trifolium_repens",143,1995,"fitter_2002",TRUE
"2990","Ulmus_glabra",85,1995,"fitter_2002",TRUE
"2991","Viola_odorata",33,1995,"fitter_2002",TRUE
"2992","Antirrhinum_majus",129.6448087,1996,"fitter_2002",TRUE
"2993","Arctium_lappa",208.4289617,1996,"fitter_2002",TRUE
"2994","Aster_novi-belgii",253.3060109,1996,"fitter_2002",TRUE
"2995","Briza_media",140.6147541,1996,"fitter_2002",FALSE
"2996","Calluna_vulgaris",215.4098361,1996,"fitter_2002",TRUE
"2997","Chenopodium_album",196.4617486,1996,"fitter_2002",TRUE
"2998","Geum_urbanum",125.6557377,1996,"fitter_2002",FALSE
"2999","Lactuca_serriola",204.4398907,1996,"fitter_2002",TRUE
"3000","Pastinaca_sativa",188.4836066,1996,"fitter_2002",FALSE
"3001","Poa_trivialis",144.6038251,1996,"fitter_2002",FALSE
"3002","Ranunculus_ficaria",53.85245902,1996,"fitter_2002",FALSE
"3003","Ribes_nigrum",124.6584699,1996,"fitter_2002",TRUE
"3004","Ribes_rubrum",112.6912568,1996,"fitter_2002",TRUE
"3005","Rubus_idaeus",159.5628415,1996,"fitter_2002",TRUE
"3006","Scrophularia_vernalis",124.6584699,1996,"fitter_2002",FALSE
"3007","Silene_latifolia",145.6010929,1996,"fitter_2002",TRUE
"3008","Sonchus_oleraceus",161.557377,1996,"fitter_2002",TRUE
"3009","Ulmus_glabra",106.7076503,1996,"fitter_2002",TRUE
"3010","Viola_odorata",60.83333333,1996,"fitter_2002",TRUE
"3011","Anagallis_arvensis",159,1997,"fitter_2002",TRUE
"3012","Antirrhinum_majus",147,1997,"fitter_2002",TRUE
"3013","Arabidopsis_thaliana",102,1997,"fitter_2002",TRUE
"3014","Aster_novi-belgii",199,1997,"fitter_2002",TRUE
"3015","Briza_media",142,1997,"fitter_2002",FALSE
"3016","Calluna_vulgaris",196,1997,"fitter_2002",TRUE
"3017","Chenopodium_album",190,1997,"fitter_2002",TRUE
"3018","Cichorium_intybus",167,1997,"fitter_2002",TRUE
"3019","Deschampsia_cespitosa",153,1997,"fitter_2002",TRUE
"3020","Deschampsia_flexuosa",145,1997,"fitter_2002",TRUE
"3021","Epilobium_parviflorum",190,1997,"fitter_2002",TRUE
"3022","Geum_urbanum",118,1997,"fitter_2002",FALSE
"3023","Lactuca_serriola",197,1997,"fitter_2002",TRUE
"3024","Lunaria_annua",84,1997,"fitter_2002",TRUE
"3025","Papaver_somniferum",166,1997,"fitter_2002",TRUE
"3026","Pyrus_communis",110,1997,"fitter_2002",FALSE
"3027","Ranunculus_ficaria",63,1997,"fitter_2002",FALSE
"3028","Ribes_nigrum",103,1997,"fitter_2002",TRUE
"3029","Ribes_rubrum",87,1997,"fitter_2002",TRUE
"3030","Rubus_idaeus",154,1997,"fitter_2002",TRUE
"3031","Scrophularia_vernalis",72,1997,"fitter_2002",FALSE
"3032","Silene_latifolia",125,1997,"fitter_2002",TRUE
"3033","Solidago_canadensis",199,1997,"fitter_2002",TRUE
"3034","Trifolium_repens",132,1997,"fitter_2002",TRUE
"3035","Ulmus_glabra",81,1997,"fitter_2002",TRUE
"3036","Viola_odorata",58,1997,"fitter_2002",TRUE
"3037","Arabidopsis_thaliana",79,1998,"fitter_2002",TRUE
"3038","Arctium_lappa",220,1998,"fitter_2002",TRUE
"3039","Briza_media",154,1998,"fitter_2002",FALSE
"3040","Chenopodium_album",201,1998,"fitter_2002",TRUE
"3041","Cichorium_intybus",191,1998,"fitter_2002",TRUE
"3042","Deschampsia_flexuosa",150,1998,"fitter_2002",TRUE
"3043","Digitalis_purpurea",153,1998,"fitter_2002",TRUE
"3044","Lunaria_annua",95,1998,"fitter_2002",TRUE
"3045","Myosotis_scorpioides",172,1998,"fitter_2002",FALSE
"3046","Papaver_somniferum",172,1998,"fitter_2002",TRUE
"3047","Pastinaca_sativa",175,1998,"fitter_2002",FALSE
"3048","Plantago_lanceolata",110,1998,"fitter_2002",TRUE
"3049","Poa_trivialis",136,1998,"fitter_2002",FALSE
"3050","Pyrus_communis",110,1998,"fitter_2002",FALSE
"3051","Ranunculus_ficaria",27,1998,"fitter_2002",FALSE
"3052","Ribes_nigrum",115,1998,"fitter_2002",TRUE
"3053","Ribes_rubrum",87,1998,"fitter_2002",TRUE
"3054","Rubus_idaeus",145,1998,"fitter_2002",TRUE
"3055","Rumex_acetosella",110,1998,"fitter_2002",TRUE
"3056","Scrophularia_vernalis",96,1998,"fitter_2002",FALSE
"3057","Silene_latifolia",138,1998,"fitter_2002",TRUE
"3058","Trifolium_pratense",137,1998,"fitter_2002",TRUE
"3059","Trifolium_repens",142,1998,"fitter_2002",TRUE
"3060","Viola_odorata",45,1998,"fitter_2002",TRUE
"3061","Anagallis_arvensis",140,1999,"fitter_2002",TRUE
"3062","Arabidopsis_thaliana",91,1999,"fitter_2002",TRUE
"3063","Arctium_lappa",207,1999,"fitter_2002",TRUE
"3064","Aster_novi-belgii",199,1999,"fitter_2002",TRUE
"3065","Briza_media",138,1999,"fitter_2002",FALSE
"3066","Calluna_vulgaris",187,1999,"fitter_2002",TRUE
"3067","Chenopodium_album",162,1999,"fitter_2002",TRUE
"3068","Cichorium_intybus",181,1999,"fitter_2002",TRUE
"3069","Deschampsia_cespitosa",202,1999,"fitter_2002",TRUE
"3070","Deschampsia_flexuosa",141,1999,"fitter_2002",TRUE
"3071","Digitalis_purpurea",150,1999,"fitter_2002",TRUE
"3072","Epilobium_parviflorum",171,1999,"fitter_2002",TRUE
"3073","Geum_urbanum",128,1999,"fitter_2002",FALSE
"3074","Lactuca_serriola",199,1999,"fitter_2002",TRUE
"3075","Myosotis_scorpioides",142,1999,"fitter_2002",FALSE
"3076","Papaver_somniferum",158,1999,"fitter_2002",TRUE
"3077","Plantago_lanceolata",108,1999,"fitter_2002",TRUE
"3078","Pyrus_communis",98,1999,"fitter_2002",FALSE
"3079","Ribes_nigrum",105,1999,"fitter_2002",TRUE
"3080","Ribes_rubrum",98,1999,"fitter_2002",TRUE
"3081","Silene_dioica",123,1999,"fitter_2002",FALSE
"3082","Silene_latifolia",123,1999,"fitter_2002",TRUE
"3083","Solidago_canadensis",199,1999,"fitter_2002",TRUE
"3084","Sonchus_oleraceus",95,1999,"fitter_2002",TRUE
"3085","Viola_odorata",34,1999,"fitter_2002",TRUE
"3086","Anagallis_arvensis",146.5983607,2000,"fitter_2002",TRUE
"3087","Arctium_lappa",177.5136612,2000,"fitter_2002",TRUE
"3088","Briza_media",140.6147541,2000,"fitter_2002",FALSE
"3089","Chenopodium_album",184.4945355,2000,"fitter_2002",TRUE
"3090","Deschampsia_cespitosa",183.4972678,2000,"fitter_2002",TRUE
"3091","Deschampsia_flexuosa",142.6092896,2000,"fitter_2002",TRUE
"3092","Digitalis_purpurea",150.5874317,2000,"fitter_2002",TRUE
"3093","Geum_urbanum",99.72677596,2000,"fitter_2002",FALSE
"3094","Lunaria_annua",97.73224044,2000,"fitter_2002",TRUE
"3095","Myosotis_scorpioides",163.5519126,2000,"fitter_2002",FALSE
"3096","Papaver_somniferum",171.5300546,2000,"fitter_2002",TRUE
"3097","Plantago_lanceolata",122.6639344,2000,"fitter_2002",TRUE
"3098","Poa_trivialis",140.6147541,2000,"fitter_2002",FALSE
"3099","Pyrus_communis",101.7213115,2000,"fitter_2002",FALSE
"3100","Ribes_nigrum",130.6420765,2000,"fitter_2002",TRUE
"3101","Ribes_rubrum",121.6666667,2000,"fitter_2002",TRUE
"3102","Rumex_acetosella",136.6256831,2000,"fitter_2002",TRUE
"3103","Scrophularia_vernalis",96.73497268,2000,"fitter_2002",FALSE
"3104","Silene_latifolia",140.6147541,2000,"fitter_2002",TRUE
"3105","Sinapis_alba",146.5983607,2000,"fitter_2002",TRUE
"3106","Sonchus_oleraceus",112.6912568,2000,"fitter_2002",TRUE
"3107","Trifolium_pratense",130.6420765,2000,"fitter_2002",TRUE
"3108","Trifolium_repens",133.6338798,2000,"fitter_2002",TRUE
"3109","Ulmus_glabra",76.78961749,2000,"fitter_2002",TRUE
"3110","Viola_odorata",41.8852459,2000,"fitter_2002",TRUE
"3111","Syringa_vulgaris",130,2001,"pep725",FALSE
"3112","Cichorium_intybus",176,2010,"craine_2012",TRUE
"3113","Dactylis_glomerata",127,2010,"craine_2012",TRUE
"3114","Lactuca_serriola",182,2010,"craine_2012",TRUE
"3115","Phleum_pratense",179,2010,"craine_2012",TRUE
"3116","Poa_pratensis",111,2010,"craine_2012",TRUE
"3117","Solidago_canadensis",222,2010,"craine_2012",TRUE
"3118","Trifolium_pratense",161,2010,"craine_2012",TRUE
"3119","Trifolium_repens",125,2010,"craine_2012",TRUE
"3120","Hemerocallis_fulva",201,1989,"park_2009",TRUE
"3121","Hemerocallis_fulva",189,1973,"park_2009",TRUE
"3122","Hemerocallis_fulva",190,1993,"park_2009",TRUE
"3123","Hemerocallis_fulva",189,1969,"park_2009",TRUE
"3124","Hemerocallis_fulva",192.4726776,1976,"park_2009",TRUE
"3125","Hemerocallis_fulva",222,1966,"park_2009",TRUE
"3126","Hemerocallis_fulva",199.4535519,1956,"park_2009",TRUE
"3127","Hemerocallis_fulva",170.5327869,1988,"park_2009",TRUE
"3128","Hemerocallis_fulva",188.4836066,1964,"park_2009",TRUE
"3129","Hemerocallis_fulva",186,1981,"park_2009",TRUE
"3130","Hemerocallis_fulva",152,1963,"park_2009",TRUE
"3131","Hemerocallis_fulva",153,1995,"park_2009",TRUE
"3132","Hemerocallis_fulva",166.5437158,1992,"park_2009",TRUE
"3133","Hemerocallis_fulva",197,1998,"park_2009",TRUE
"3134","Hemerocallis_fulva",149,2010,"park_2009",TRUE
"3135","Hibiscus_moscheutos",223,2014,"park_2009",TRUE
"3136","Hibiscus_moscheutos",226,2013,"park_2009",TRUE
"3137","Hibiscus_moscheutos",217,1997,"park_2009",TRUE
"3138","Hibiscus_moscheutos",212,1958,"park_2009",TRUE
"3139","Hibiscus_moscheutos",205,2011,"park_2009",TRUE
"3140","Hibiscus_moscheutos",231,1975,"park_2009",TRUE
"3141","Hibiscus_moscheutos",201,1993,"park_2009",TRUE
"3142","Hibiscus_moscheutos",264.2759563,1984,"park_2009",TRUE
"3143","Hibiscus_moscheutos",265,1954,"park_2009",TRUE
"3144","Hibiscus_moscheutos",218,1983,"park_2009",TRUE
"3145","Hibiscus_moscheutos",173,1990,"park_2009",TRUE
"3146","Hibiscus_moscheutos",218,1974,"park_2009",TRUE
"3147","Hibiscus_moscheutos",232,2007,"park_2009",TRUE
"3148","Hibiscus_moscheutos",223,1951,"park_2009",TRUE
"3149","Hibiscus_moscheutos",193,1971,"park_2009",TRUE
"3150","Hibiscus_moscheutos",181,1995,"park_2009",TRUE
"3151","Hibiscus_moscheutos",189,1965,"park_2009",TRUE
"3152","Hibiscus_moscheutos",238,1979,"park_2009",TRUE
"3153","Hibiscus_moscheutos",166,1962,"park_2009",TRUE
"3154","Hibiscus_moscheutos",200,2006,"park_2009",TRUE
"3155","Hibiscus_moscheutos",198.4562842,1964,"park_2009",TRUE
"3156","Rosa_gallica",209,1967,"park_2009",TRUE
"3157","Rosa_gallica",177,1961,"park_2009",TRUE
"3158","Rosa_gallica",174,1970,"park_2009",TRUE
"3159","Rosa_gallica",199,1954,"park_2009",TRUE
"3160","Rosa_gallica",173,1974,"park_2009",TRUE
"3161","Pinus_sylvestris",137.736502820306,2001,"pep725",TRUE
"3162","Pinus_sylvestris",133.999143835616,2002,"pep725",TRUE
"3163","Pinus_sylvestris",132.653133274492,2003,"pep725",TRUE
"3164","Pinus_sylvestris",136.127049180328,2004,"pep725",TRUE
"3165","Pinus_sylvestris",137.011310084826,2005,"pep725",TRUE
"3166","Pinus_sylvestris",117,2015,"pep725",TRUE
"3167","Betula_pendula",115.856803636384,1996,"pep725",TRUE
"3168","Betula_pendula",108.52688172043,1997,"pep725",TRUE
"3169","Betula_pendula",107.732008592911,1998,"pep725",TRUE
"3170","Betula_pendula",106.946081156198,1999,"pep725",TRUE
"3171","Betula_pendula",109.335044612615,2000,"pep725",TRUE
"3172","Betula_pendula",115.589013898081,2001,"pep725",TRUE
"3173","Betula_pendula",105.08217270195,2002,"pep725",TRUE
"3174","Betula_pendula",110.900123304562,2003,"pep725",TRUE
"3175","Betula_pendula",107.626474761936,2004,"pep725",TRUE
"3176","Betula_pendula",109.786308381318,2005,"pep725",TRUE
"3177","Betula_pendula",116.773516642547,2006,"pep725",TRUE
"3178","Betula_pendula",103.042048929664,2007,"pep725",TRUE
"3179","Betula_pendula",111.200431338819,2008,"pep725",TRUE
"3180","Betula_pendula",103.98200312989,2009,"pep725",TRUE
"3181","Betula_pendula",107.925137903861,2010,"pep725",TRUE
"3182","Betula_pendula",102.864600326264,2011,"pep725",TRUE
"3183","Betula_pendula",105.419479902374,2012,"pep725",TRUE
"3184","Betula_pendula",114.679245283019,2013,"pep725",TRUE
"3185","Betula_pendula",96.2837837837838,2014,"pep725",TRUE
"3186","Betula_pendula",110.245192307692,2015,"pep725",TRUE
"3187","Fragaria_vesca",122,2001,"pep725",FALSE
"3188","Fragaria_vesca",120.75,2002,"pep725",FALSE
"3189","Fragaria_vesca",123.5,2003,"pep725",FALSE
"3190","Fragaria_vesca",125.406420765027,2004,"pep725",FALSE
"3191","Fragaria_vesca",129.75,2005,"pep725",FALSE
"3192","Fragaria_vesca",128.75,2006,"pep725",FALSE
"3193","Fragaria_vesca",119,2007,"pep725",FALSE
"3194","Fragaria_vesca",121.168032786885,2008,"pep725",FALSE
"3195","Fragaria_vesca",116.25,2009,"pep725",FALSE
"3196","Fragaria_vesca",128.5,2010,"pep725",FALSE
"3197","Fragaria_vesca",107.25,2011,"pep725",FALSE
"3198","Fragaria_vesca",118.375683060109,2012,"pep725",FALSE
"3199","Fragaria_vesca",125.6,2013,"pep725",FALSE
"3200","Fragaria_vesca",118.8,2015,"pep725",FALSE
"3201","Betula_pendula",117.446808510638,1951,"pep725",TRUE
"3202","Betula_pendula",109.307085908806,1952,"pep725",TRUE
"3203","Betula_pendula",97.4583333333333,1953,"pep725",TRUE
"3204","Betula_pendula",122.063291139241,1954,"pep725",TRUE
"3205","Betula_pendula",122.407407407407,1955,"pep725",TRUE
"3206","Betula_pendula",126.121129326047,1956,"pep725",TRUE
"3207","Betula_pendula",109.24,1957,"pep725",TRUE
"3208","Betula_pendula",124.333333333333,1958,"pep725",TRUE
"3209","Betula_pendula",108.522727272727,1959,"pep725",TRUE
"3210","Betula_pendula",116.796891632957,1960,"pep725",TRUE
"3211","Betula_pendula",109.399193548387,1991,"pep725",TRUE
"3212","Betula_pendula",115.419477077471,1992,"pep725",TRUE
"3213","Betula_pendula",112.711991971902,1993,"pep725",TRUE
"3214","Betula_pendula",113.417701863354,1994,"pep725",TRUE
"3215","Betula_pendula",114.750130412102,1995,"pep725",TRUE
"3216","Pinus_sylvestris",139.310901749664,1951,"pep725",TRUE
"3217","Pinus_sylvestris",133.146970349712,1952,"pep725",TRUE
