year,plot,species,date,doy,floralcount,cumsum
2006,INT1,Poa pratensis,17/07/06,198,4,4
2006,INT1,Poa pratensis,21/07/06,202,5,9
2006,INT1,Poa pratensis,23/07/06,204,5,14
2006,INT4,Poa pratensis,10/08/06,222,2,2
2006,INT4,Poa pratensis,12/08/06,224,9,11
2006,INT4,Poa pratensis,14/08/06,226,14,25
2006,INT4,Poa pratensis,16/08/06,228,11,36
2006,INT4,Poa pratensis,20/08/06,232,3,39
2006,INT4,Poa pratensis,22/08/06,234,4,43
2006,INT4,Poa pratensis,24/08/06,236,2,45
2006,INT4,Poa pratensis,28/08/06,240,3,48
2006,INT4,Poa pratensis,30/08/06,242,2,50
2006,INT4,Poa pratensis,1/09/06,244,1,51
2006,INT4,Poa pratensis,3/09/06,246,1,52
2006,INT4,Poa pratensis,5/09/06,248,1,53
2006,INT4,Poa pratensis,7/09/06,250,1,54
2006,INT5,Poa pratensis,5/07/06,186,1,1
2006,INT5,Poa pratensis,7/07/06,188,2,3
2006,INT5,Poa pratensis,9/07/06,190,1,4
2006,INT5,Poa pratensis,11/07/06,192,1,5
2006,INT5,Poa pratensis,13/07/06,194,3,8
2006,INT5,Poa pratensis,15/07/06,196,3,11
2006,INT5,Poa pratensis,23/07/06,204,1,12
2006,MDW,Poa pratensis,7/07/06,188,1,1
2006,MDW,Poa pratensis,13/07/06,194,1,2
2006,MDW,Poa pratensis,15/07/06,196,1,3
2006,MDW,Poa pratensis,21/07/06,202,1,4
2006,RM1,Poa pratensis,29/06/06,180,2,2
2006,RM1,Poa pratensis,1/07/06,182,5,7
2006,RM1,Poa pratensis,3/07/06,184,5,12
2006,RM1,Poa pratensis,5/07/06,186,12,24
2006,RM1,Poa pratensis,7/07/06,188,5,29
2006,RM1,Poa pratensis,13/07/06,194,3,32
2006,RM2,Poa pratensis,25/06/06,176,1,1
2006,RM3,Poa pratensis,29/06/06,180,5,5
2006,RM3,Poa pratensis,1/07/06,182,10,15
2006,RM3,Poa pratensis,3/07/06,184,12,27
2006,RM3,Poa pratensis,5/07/06,186,6,33
2006,RM3,Poa pratensis,7/07/06,188,11,44
2006,RM3,Poa pratensis,23/07/06,204,1,45
2006,RM4,Poa pratensis,29/06/06,180,3,3
2006,RM4,Poa pratensis,1/07/06,182,6,9
2006,RM4,Poa pratensis,7/07/06,188,2,11
2006,RM4,Poa pratensis,13/07/06,194,5,16
2006,RM5,Poa pratensis,29/06/06,180,3,3
2006,RM5,Poa pratensis,1/07/06,182,2,5
2006,RM5,Poa pratensis,5/07/06,186,2,7
2006,RM5,Poa pratensis,13/07/06,194,1,8
2006,RM6,Poa pratensis,1/07/06,182,1,1
2006,RM6,Poa pratensis,11/07/06,192,1,2
2006,RM7,Poa pratensis,23/06/06,174,3,3
2006,RM7,Poa pratensis,25/06/06,176,8,11
2006,RM7,Poa pratensis,27/06/06,178,32,43
2006,RM7,Poa pratensis,29/06/06,180,13,56
2006,RM7,Poa pratensis,1/07/06,182,12,68
2006,RM7,Poa pratensis,11/07/06,192,2,70
2006,STR,Poa pratensis,27/06/06,178,1,1
2006,STR,Poa pratensis,29/06/06,180,1,2
2006,VR1,Poa pratensis,3/07/06,184,3,3
2006,VR1,Poa pratensis,5/07/06,186,16,19
2006,VR1,Poa pratensis,15/07/06,196,1,20
2006,VR2,Poa pratensis,9/07/06,190,3,3
2006,VR2,Poa pratensis,11/07/06,192,9,12
2006,WM1,Poa pratensis,3/07/06,184,1,1
2006,WM1,Poa pratensis,5/07/06,186,1,2
2006,WM1,Poa pratensis,7/07/06,188,3,5
2006,WM1,Poa pratensis,9/07/06,190,3,8
2006,WM1,Poa pratensis,11/07/06,192,8,16
2006,WM1,Poa pratensis,13/07/06,194,7,23
2006,WM2,Poa pratensis,7/07/06,188,3,3
2006,WM2,Poa pratensis,9/07/06,190,1,4
2006,WM2,Poa pratensis,13/07/06,194,1,5
2006,WM3,Poa pratensis,11/07/06,192,1,1
2006,WM4,Poa pratensis,7/07/06,188,2,2
2006,WM4,Poa pratensis,11/07/06,192,3,5
2006,WM4,Poa pratensis,13/07/06,194,8,13
2006,WM4,Poa pratensis,15/07/06,196,11,24
2006,WM4,Poa pratensis,23/07/06,204,2,26
2006,WM5,Poa pratensis,5/07/06,186,2,2
2006,WM5,Poa pratensis,7/07/06,188,9,11
2006,WM5,Poa pratensis,9/07/06,190,6,17
2006,WM5,Poa pratensis,11/07/06,192,5,22
2007,AF8,Poa pratensis,5/07/07,186,2,2
2007,AF8,Poa pratensis,7/07/07,188,4,6
2007,AF8,Poa pratensis,9/07/07,190,4,10
2007,AF8,Poa pratensis,15/07/07,196,4,14
2007,AF8,Poa pratensis,17/07/07,198,3,17
2007,EM1,Poa pratensis,11/07/07,192,1,1
2007,EM2,Poa pratensis,3/07/07,184,1,1
2007,EM2,Poa pratensis,5/07/07,186,2,3
2007,EM2,Poa pratensis,9/07/07,190,2,5
2007,EM2,Poa pratensis,13/07/07,194,1,6
2007,GH1,Poa pratensis,3/07/07,184,13,13
2007,GH1,Poa pratensis,5/07/07,186,122,135
2007,GH2,Poa pratensis,3/07/07,184,25,25
2007,GH2,Poa pratensis,5/07/07,186,31,56
2007,GH2,Poa pratensis,9/07/07,190,3,59
2007,GH3,Poa pratensis,3/07/07,184,30,30
2007,GH3,Poa pratensis,5/07/07,186,3,33
2007,GH4,Poa pratensis,5/07/07,186,2,2
2007,GH4,Poa pratensis,7/07/07,188,2,4
2007,GH4,Poa pratensis,9/07/07,190,1,5
2007,INT1,Poa pratensis,5/07/07,186,5,5
2007,INT1,Poa pratensis,7/07/07,188,3,8
2007,INT1,Poa pratensis,11/07/07,192,2,10
2007,INT2,Poa pratensis,5/07/07,186,2,2
2007,INT2,Poa pratensis,7/07/07,188,2,4
2007,INT2,Poa pratensis,15/07/07,196,1,5
2007,INT4,Poa pratensis,22/08/07,234,2,2
2007,INT4,Poa pratensis,24/08/07,236,2,4
2007,INT4,Poa pratensis,30/08/07,242,2,6
2007,INT5,Poa pratensis,3/07/07,184,1,1
2007,INT5,Poa pratensis,5/07/07,186,7,8
2007,INT5,Poa pratensis,9/07/07,190,2,10
2007,INT5,Poa pratensis,11/07/07,192,2,12
2007,MDW,Poa pratensis,5/07/07,186,8,8
2007,MDW,Poa pratensis,7/07/07,188,20,28
2007,MDW,Poa pratensis,9/07/07,190,8,36
2007,MDW,Poa pratensis,11/07/07,192,22,58
2007,RM1,Poa pratensis,27/06/07,178,5,5
2007,RM1,Poa pratensis,29/06/07,180,19,24
2007,RM2,Poa pratensis,27/06/07,178,10,10
2007,RM2,Poa pratensis,29/06/07,180,15,25
2007,RM3,Poa pratensis,27/06/07,178,1,1
2007,RM3,Poa pratensis,29/06/07,180,24,25
2007,RM3,Poa pratensis,1/07/07,182,4,29
2007,RM4,Poa pratensis,27/06/07,178,1,1
2007,RM4,Poa pratensis,29/06/07,180,6,7
2007,RM4,Poa pratensis,1/07/07,182,1,8
2007,RM5,Poa pratensis,29/06/07,180,5,5
2007,RM5,Poa pratensis,1/07/07,182,1,6
2007,RM6,Poa pratensis,27/06/07,178,4,4
2007,RM6,Poa pratensis,29/06/07,180,1,5
2007,RM7,Poa pratensis,25/06/07,176,31,31
2007,RM7,Poa pratensis,27/06/07,178,230,261
2007,RM7,Poa pratensis,29/06/07,180,366,627
2007,VR1,Poa pratensis,3/07/07,184,18,18
2007,VR1,Poa pratensis,5/07/07,186,24,42
2007,VR1,Poa pratensis,24/08/07,236,1,43
2007,VR1,Poa pratensis,26/08/07,238,3,46
2007,VR1,Poa pratensis,28/08/07,240,3,49
2007,VR1,Poa pratensis,30/08/07,242,4,53
2007,VR1,Poa pratensis,9/09/07,252,1,54
2007,VR1,Poa pratensis,11/09/07,254,1,55
2007,VR1,Poa pratensis,13/09/07,256,1,56
2007,VR1,Poa pratensis,15/09/07,258,1,57
2007,VR2,Poa pratensis,3/07/07,184,2,2
2007,VR2,Poa pratensis,5/07/07,186,18,20
2007,VR2,Poa pratensis,11/07/07,192,2,22
2007,WM1,Poa pratensis,3/07/07,184,16,16
2007,WM1,Poa pratensis,5/07/07,186,65,81
2007,WM1,Poa pratensis,7/07/07,188,24,105
2007,WM1,Poa pratensis,9/07/07,190,8,113
2007,WM1,Poa pratensis,11/07/07,192,11,124
2007,WM2,Poa pratensis,5/07/07,186,2,2
2007,WM4,Poa pratensis,3/07/07,184,7,7
2007,WM4,Poa pratensis,5/07/07,186,5,12
2007,WM4,Poa pratensis,11/07/07,192,4,16
2007,WM5,Poa pratensis,3/07/07,184,26,26
2007,WM5,Poa pratensis,5/07/07,186,30,56
2008,AF8,Poa pratensis,26/07/08,208,2,2
2008,AF8,Poa pratensis,28/07/08,210,9,11
2008,AF8,Poa pratensis,30/07/08,212,10,21
2008,AF8,Poa pratensis,1/08/08,214,31,52
2008,AF8,Poa pratensis,4/08/08,217,28,80
2008,AF8,Poa pratensis,6/08/08,219,16,96
2008,AF8,Poa pratensis,8/08/08,221,3,99
2008,AF8,Poa pratensis,10/08/08,223,1,100
2008,AF9,Poa pratensis,24/07/08,206,2,2
2008,AF9,Poa pratensis,26/07/08,208,4,6
2008,AF9,Poa pratensis,28/07/08,210,5,11
2008,AF9,Poa pratensis,30/07/08,212,1,12
2008,AF9,Poa pratensis,1/08/08,214,2,14
2008,AF9,Poa pratensis,4/08/08,217,1,15
2008,GH1,Poa pratensis,18/07/08,200,1,1
2008,GH1,Poa pratensis,20/07/08,202,1,2
2008,GH1,Poa pratensis,22/07/08,204,2,4
2008,GH1,Poa pratensis,24/07/08,206,2,6
2008,GH1,Poa pratensis,26/07/08,208,2,8
2008,GH2,Poa pratensis,1/08/08,214,10,10
2008,GH2,Poa pratensis,4/08/08,217,18,28
2008,GH2,Poa pratensis,6/08/08,219,18,46
2008,GH2,Poa pratensis,8/08/08,221,42,88
2008,GH2,Poa pratensis,10/08/08,223,2,90
2008,GH3,Poa pratensis,20/07/08,202,3,3
2008,GH3,Poa pratensis,22/07/08,204,1,4
2008,GH3,Poa pratensis,26/07/08,208,7,11
2008,GH3,Poa pratensis,4/08/08,217,5,16
2008,GH3,Poa pratensis,6/08/08,219,4,20
2008,GH4,Poa pratensis,1/08/08,214,2,2
2008,GH4,Poa pratensis,4/08/08,217,3,5
2008,GH4,Poa pratensis,6/08/08,219,1,6
2008,GH5,Poa pratensis,6/08/08,219,5,5
2008,GH5,Poa pratensis,8/08/08,221,2,7
2008,GH5,Poa pratensis,10/08/08,223,1,8
2008,INT1,Poa pratensis,1/08/08,214,2,2
2008,INT1,Poa pratensis,4/08/08,217,2,4
2008,INT1,Poa pratensis,6/08/08,219,2,6
2008,MDW,Poa pratensis,16/07/08,198,1,1
2008,MDW,Poa pratensis,18/07/08,200,3,4
2008,RM1,Poa pratensis,14/07/08,196,2,2
2008,RM1,Poa pratensis,16/07/08,198,4,6
2008,RM1,Poa pratensis,20/07/08,202,17,23
2008,RM1,Poa pratensis,22/07/08,204,2,25
2008,RM1,Poa pratensis,1/08/08,214,3,28
2008,RM2,Poa pratensis,12/07/08,194,1,1
2008,RM2,Poa pratensis,14/07/08,196,1,2
2008,RM3,Poa pratensis,12/07/08,194,5,5
2008,RM3,Poa pratensis,14/07/08,196,7,12
2008,RM3,Poa pratensis,16/07/08,198,1,13
2008,RM4,Poa pratensis,12/07/08,194,1,1
2008,RM4,Poa pratensis,14/07/08,196,1,2
2008,RM4,Poa pratensis,16/07/08,198,2,4
2008,RM7,Poa pratensis,6/07/08,188,2,2
2008,RM7,Poa pratensis,8/07/08,190,13,15
2008,RM7,Poa pratensis,10/07/08,192,13,28
2008,STR,Poa pratensis,28/07/08,210,1,1
2008,STR,Poa pratensis,30/07/08,212,1,2
2008,WM1,Poa pratensis,20/07/08,202,1,1
2008,WM1,Poa pratensis,22/07/08,204,3,4
2008,WM1,Poa pratensis,26/07/08,208,5,9
2008,WM1,Poa pratensis,28/07/08,210,4,13
2008,WM2,Poa pratensis,26/07/08,208,1,1
2008,WM4,Poa pratensis,26/07/08,208,6,6
2008,WM4,Poa pratensis,28/07/08,210,11,17
2008,WM4,Poa pratensis,30/07/08,212,2,19
2008,WM4,Poa pratensis,1/08/08,214,4,23
2008,WM4,Poa pratensis,4/08/08,217,19,42
2008,WM4,Poa pratensis,6/08/08,219,17,59
2008,WM4,Poa pratensis,8/08/08,221,11,70
2008,WM4,Poa pratensis,10/08/08,223,6,76
2008,WM5,Poa pratensis,1/08/08,214,3,3
2008,WM5,Poa pratensis,4/08/08,217,24,27
2008,WM5,Poa pratensis,6/08/08,219,46,73
2008,WM5,Poa pratensis,8/08/08,221,71,144
2008,WM5,Poa pratensis,10/08/08,223,3,147
2009,EM2,Poa pratensis,15/07/09,196,1,1
2009,EM2,Poa pratensis,17/07/09,198,1,2
2009,EM2,Poa pratensis,19/07/09,200,1,3
2009,GH1,Poa pratensis,17/07/09,198,5,5
2009,GH1,Poa pratensis,19/07/09,200,1,6
2009,GH1,Poa pratensis,21/07/09,202,1,7
2009,GH2,Poa pratensis,15/07/09,196,4,4
2009,GH2,Poa pratensis,17/07/09,198,4,8
2009,GH2,Poa pratensis,19/07/09,200,7,15
2009,GH3,Poa pratensis,15/07/09,196,2,2
2009,GH3,Poa pratensis,17/07/09,198,1,3
2009,GH3,Poa pratensis,19/07/09,200,2,5
2009,GH3,Poa pratensis,21/07/09,202,1,6
2009,GH3,Poa pratensis,23/07/09,204,1,7
2009,INT2,Poa pratensis,21/07/09,202,1,1
2009,INT2,Poa pratensis,23/07/09,204,1,2
2009,INT2,Poa pratensis,27/07/09,208,1,3
2009,INT4,Poa pratensis,13/07/09,194,2,2
2009,INT5,Poa pratensis,17/07/09,198,4,4
2009,INT5,Poa pratensis,21/07/09,202,1,5
2009,RM1,Poa pratensis,9/07/09,190,1,1
2009,RM1,Poa pratensis,11/07/09,192,2,3
2009,RM1,Poa pratensis,13/07/09,194,11,14
2009,RM1,Poa pratensis,15/07/09,196,3,17
2009,RM1,Poa pratensis,17/07/09,198,8,25
2009,RM1,Poa pratensis,19/07/09,200,2,27
2009,RM2,Poa pratensis,9/07/09,190,3,3
2009,RM2,Poa pratensis,11/07/09,192,4,7
2009,RM2,Poa pratensis,13/07/09,194,4,11
2009,RM3,Poa pratensis,11/07/09,192,4,4
2009,RM3,Poa pratensis,13/07/09,194,46,50
2009,RM3,Poa pratensis,15/07/09,196,46,96
2009,RM3,Poa pratensis,17/07/09,198,8,104
2009,RM4,Poa pratensis,13/07/09,194,7,7
2009,RM4,Poa pratensis,15/07/09,196,9,16
2009,RM4,Poa pratensis,17/07/09,198,3,19
2009,RM5,Poa pratensis,13/07/09,194,12,12
2009,RM6,Poa pratensis,11/07/09,192,4,4
2009,RM6,Poa pratensis,13/07/09,194,7,11
2009,RM7,Poa pratensis,9/07/09,190,26,26
2009,RM7,Poa pratensis,11/07/09,192,20,46
2009,RM7,Poa pratensis,13/07/09,194,37,83
2009,RM7,Poa pratensis,15/07/09,196,2,85
2009,VR1,Poa pratensis,13/07/09,194,1,1
2009,VR1,Poa pratensis,15/07/09,196,2,3
2009,VR1,Poa pratensis,17/07/09,198,4,7
2009,WM1,Poa pratensis,21/07/09,202,1,1
2009,WM4,Poa pratensis,15/07/09,196,2,2
2009,WM4,Poa pratensis,17/07/09,198,9,11
2009,WM4,Poa pratensis,19/07/09,200,1,12
2009,WM5,Poa pratensis,15/07/09,196,1,1
2009,WM5,Poa pratensis,17/07/09,198,5,6
2010,AF8,Poa pratensis,25/07/10,206,2,2
2010,AF8,Poa pratensis,27/07/10,208,1,3
2010,AF8,Poa pratensis,29/07/10,210,1,4
2010,AF9,Poa pratensis,23/07/10,204,2,2
2010,AF9,Poa pratensis,25/07/10,206,2,4
2010,AF9,Poa pratensis,27/07/10,208,2,6
2010,AF9,Poa pratensis,29/07/10,210,2,8
2010,GH1,Poa pratensis,13/07/10,194,2,2
2010,GH1,Poa pratensis,15/07/10,196,11,13
2010,GH1,Poa pratensis,17/07/10,198,9,22
2010,GH1,Poa pratensis,19/07/10,200,6,28
2010,GH1,Poa pratensis,21/07/10,202,4,32
2010,GH1,Poa pratensis,23/07/10,204,5,37
2010,GH1,Poa pratensis,25/07/10,206,5,42
2010,GH1,Poa pratensis,27/07/10,208,4,46
2010,GH1,Poa pratensis,29/07/10,210,6,52
2010,GH1,Poa pratensis,4/08/10,216,4,56
2010,GH1,Poa pratensis,6/08/10,218,3,59
2010,GH1,Poa pratensis,8/08/10,220,1,60
2010,GH2,Poa pratensis,13/07/10,194,8,8
2010,GH2,Poa pratensis,15/07/10,196,5,13
2010,GH2,Poa pratensis,17/07/10,198,7,20
2010,GH2,Poa pratensis,19/07/10,200,12,32
2010,GH2,Poa pratensis,21/07/10,202,3,35
2010,GH2,Poa pratensis,23/07/10,204,2,37
2010,GH2,Poa pratensis,25/07/10,206,2,39
2010,GH2,Poa pratensis,27/07/10,208,6,45
2010,GH2,Poa pratensis,29/07/10,210,6,51
2010,GH2,Poa pratensis,31/07/10,212,1,52
2010,GH3,Poa pratensis,13/07/10,194,3,3
2010,GH3,Poa pratensis,15/07/10,196,10,13
2010,GH3,Poa pratensis,17/07/10,198,4,17
2010,GH3,Poa pratensis,19/07/10,200,11,28
2010,GH3,Poa pratensis,21/07/10,202,1,29
2010,GH3,Poa pratensis,23/07/10,204,6,35
2010,GH3,Poa pratensis,25/07/10,206,10,45
2010,GH3,Poa pratensis,27/07/10,208,6,51
2010,GH3,Poa pratensis,29/07/10,210,6,57
2010,GH3,Poa pratensis,2/08/10,214,2,59
2010,GH3,Poa pratensis,4/08/10,216,5,64
2010,GH3,Poa pratensis,8/08/10,220,1,65
2010,GH5,Poa pratensis,19/07/10,200,3,3
2010,GH5,Poa pratensis,23/07/10,204,2,5
2010,GH5,Poa pratensis,25/07/10,206,3,8
2010,GH5,Poa pratensis,27/07/10,208,3,11
2010,GH5,Poa pratensis,29/07/10,210,3,14
2010,INT1,Poa pratensis,19/07/10,200,3,3
2010,INT1,Poa pratensis,23/07/10,204,1,4
2010,INT1,Poa pratensis,29/07/10,210,1,5
2010,INT4,Poa pratensis,15/07/10,196,1,1
2010,INT5,Poa pratensis,15/07/10,196,5,5
2010,INT5,Poa pratensis,17/07/10,198,6,11
2010,INT5,Poa pratensis,19/07/10,200,5,16
2010,INT5,Poa pratensis,21/07/10,202,8,24
2010,INT5,Poa pratensis,23/07/10,204,4,28
2010,INT5,Poa pratensis,25/07/10,206,2,30
2010,INT5,Poa pratensis,27/07/10,208,1,31
2010,INT5,Poa pratensis,29/07/10,210,6,37
2010,INT5,Poa pratensis,31/07/10,212,3,40
2010,INT5,Poa pratensis,2/08/10,214,1,41
2010,INT5,Poa pratensis,4/08/10,216,3,44
2010,RM1,Poa pratensis,9/07/10,190,4,4
2010,RM1,Poa pratensis,13/07/10,194,25,29
2010,RM1,Poa pratensis,15/07/10,196,10,39
2010,RM1,Poa pratensis,17/07/10,198,7,46
2010,RM1,Poa pratensis,19/07/10,200,4,50
2010,RM1,Poa pratensis,21/07/10,202,1,51
2010,RM3,Poa pratensis,23/06/10,174,1,1
2010,RM3,Poa pratensis,11/07/10,192,1,2
2010,RM3,Poa pratensis,13/07/10,194,1,3
2010,RM3,Poa pratensis,15/07/10,196,4,7
2010,RM3,Poa pratensis,17/07/10,198,3,10
2010,RM3,Poa pratensis,19/07/10,200,3,13
2010,RM4,Poa pratensis,13/07/10,194,7,7
2010,RM4,Poa pratensis,15/07/10,196,19,26
2010,RM4,Poa pratensis,17/07/10,198,7,33
2010,RM4,Poa pratensis,19/07/10,200,2,35
2010,RM5,Poa pratensis,11/07/10,192,2,2
2010,RM5,Poa pratensis,13/07/10,194,3,5
2010,RM5,Poa pratensis,15/07/10,196,7,12
2010,RM5,Poa pratensis,17/07/10,198,4,16
2010,RM5,Poa pratensis,19/07/10,200,8,24
2010,RM5,Poa pratensis,29/07/10,210,3,27
2010,RM5,Poa pratensis,2/08/10,214,1,28
2010,RM5,Poa pratensis,4/08/10,216,1,29
2010,RM7,Poa pratensis,3/07/10,184,1,1
2010,RM7,Poa pratensis,5/07/10,186,8,9
2010,RM7,Poa pratensis,7/07/10,188,11,20
2010,RM7,Poa pratensis,9/07/10,190,4,24
2010,RM7,Poa pratensis,11/07/10,192,15,39
2010,RM7,Poa pratensis,13/07/10,194,12,51
2010,RM7,Poa pratensis,15/07/10,196,33,84
2010,RM7,Poa pratensis,17/07/10,198,15,99
2010,RM7,Poa pratensis,19/07/10,200,4,103
2010,VR1,Poa pratensis,29/07/10,210,1,1
2010,WM1,Poa pratensis,23/07/10,204,5,5
2010,WM1,Poa pratensis,25/07/10,206,2,7
2010,WM1,Poa pratensis,27/07/10,208,2,9
2010,WM1,Poa pratensis,29/07/10,210,2,11
2010,WM1,Poa pratensis,4/08/10,216,1,12
2010,WM2,Poa pratensis,13/07/10,194,1,1
2010,WM2,Poa pratensis,15/07/10,196,4,5
2010,WM4,Poa pratensis,13/07/10,194,5,5
2010,WM4,Poa pratensis,15/07/10,196,17,22
2010,WM4,Poa pratensis,17/07/10,198,10,32
2010,WM4,Poa pratensis,19/07/10,200,8,40
2010,WM4,Poa pratensis,21/07/10,202,2,42
2010,WM4,Poa pratensis,23/07/10,204,4,46
2010,WM4,Poa pratensis,25/07/10,206,2,48
2010,WM4,Poa pratensis,27/07/10,208,6,54
2010,WM4,Poa pratensis,29/07/10,210,6,60
2010,WM4,Poa pratensis,31/07/10,212,2,62
2010,WM5,Poa pratensis,11/07/10,192,6,6
2010,WM5,Poa pratensis,13/07/10,194,6,12
2010,WM5,Poa pratensis,15/07/10,196,18,30
2010,WM5,Poa pratensis,17/07/10,198,12,42
2010,WM5,Poa pratensis,19/07/10,200,22,64
2010,WM5,Poa pratensis,21/07/10,202,14,78
2010,WM5,Poa pratensis,23/07/10,204,4,82
2010,WM5,Poa pratensis,25/07/10,206,10,92
2010,WM5,Poa pratensis,27/07/10,208,10,102
2010,WM5,Poa pratensis,29/07/10,210,3,105
2010,WM5,Poa pratensis,31/07/10,212,2,107
2010,WM5,Poa pratensis,2/08/10,214,7,114
2010,WM5,Poa pratensis,4/08/10,216,7,121
2010,WM5,Poa pratensis,6/08/10,218,2,123
2010,WM5,Poa pratensis,8/08/10,220,1,124
2010,WM5,Poa pratensis,10/08/10,222,1,125
2011,AF8,Poa pratensis,4/08/11,216,3,3
2011,AF8,Poa pratensis,6/08/11,218,2,5
2011,AF8,Poa pratensis,10/08/11,222,3,8
2011,AF8,Poa pratensis,12/08/11,224,3,11
2011,AF8,Poa pratensis,14/08/11,226,1,12
2011,AF8,Poa pratensis,16/08/11,228,1,13
2011,GH1,Poa pratensis,25/07/11,206,4,4
2011,GH1,Poa pratensis,27/07/11,208,11,15
2011,GH1,Poa pratensis,29/07/11,210,13,28
2011,GH1,Poa pratensis,31/07/11,212,12,40
2011,GH1,Poa pratensis,2/08/11,214,19,59
2011,GH1,Poa pratensis,4/08/11,216,11,70
2011,GH1,Poa pratensis,6/08/11,218,8,78
2011,GH1,Poa pratensis,10/08/11,222,17,95
2011,GH1,Poa pratensis,12/08/11,224,4,99
2011,GH1,Poa pratensis,14/08/11,226,2,101
2011,GH2,Poa pratensis,25/07/11,206,10,10
2011,GH2,Poa pratensis,27/07/11,208,5,15
2011,GH2,Poa pratensis,29/07/11,210,8,23
2011,GH2,Poa pratensis,31/07/11,212,6,29
2011,GH2,Poa pratensis,2/08/11,214,10,39
2011,GH2,Poa pratensis,4/08/11,216,12,51
2011,GH2,Poa pratensis,6/08/11,218,12,63
2011,GH2,Poa pratensis,10/08/11,222,7,70
2011,GH2,Poa pratensis,12/08/11,224,6,76
2011,GH2,Poa pratensis,14/08/11,226,1,77
2011,GH3,Poa pratensis,25/07/11,206,4,4
2011,GH3,Poa pratensis,27/07/11,208,4,8
2011,GH3,Poa pratensis,29/07/11,210,5,13
2011,GH3,Poa pratensis,31/07/11,212,6,19
2011,GH3,Poa pratensis,2/08/11,214,4,23
2011,GH3,Poa pratensis,4/08/11,216,4,27
2011,GH3,Poa pratensis,6/08/11,218,3,30
2011,GH3,Poa pratensis,10/08/11,222,3,33
2011,GH3,Poa pratensis,12/08/11,224,2,35
2011,GH5,Poa pratensis,31/07/11,212,2,2
2011,GH5,Poa pratensis,2/08/11,214,7,9
2011,GH5,Poa pratensis,4/08/11,216,5,14
2011,GH5,Poa pratensis,6/08/11,218,5,19
2011,GH5,Poa pratensis,10/08/11,222,1,20
2011,INT4,Poa pratensis,27/07/11,208,2,2
2011,INT4,Poa pratensis,29/07/11,210,3,5
2011,INT5,Poa pratensis,25/07/11,206,1,1
2011,INT5,Poa pratensis,27/07/11,208,2,3
2011,INT5,Poa pratensis,29/07/11,210,7,10
2011,INT5,Poa pratensis,31/07/11,212,2,12
2011,INT5,Poa pratensis,2/08/11,214,1,13
2011,INT5,Poa pratensis,4/08/11,216,1,14
2011,INT5,Poa pratensis,6/08/11,218,1,15
2011,RM1,Poa pratensis,25/07/11,206,30,30
2011,RM1,Poa pratensis,27/07/11,208,26,56
2011,RM1,Poa pratensis,29/07/11,210,29,85
2011,RM1,Poa pratensis,31/07/11,212,29,114
2011,RM1,Poa pratensis,2/08/11,214,29,143
2011,RM1,Poa pratensis,4/08/11,216,34,177
2011,RM1,Poa pratensis,6/08/11,218,32,209
2011,RM1,Poa pratensis,10/08/11,222,52,261
2011,RM1,Poa pratensis,12/08/11,224,39,300
2011,RM1,Poa pratensis,14/08/11,226,6,306
2011,RM1,Poa pratensis,16/08/11,228,2,308
2011,RM2,Poa pratensis,19/07/11,200,7,7
2011,RM2,Poa pratensis,21/07/11,202,8,15
2011,RM2,Poa pratensis,23/07/11,204,4,19
2011,RM2,Poa pratensis,25/07/11,206,8,27
2011,RM2,Poa pratensis,27/07/11,208,4,31
2011,RM2,Poa pratensis,29/07/11,210,9,40
2011,RM2,Poa pratensis,31/07/11,212,12,52
2011,RM2,Poa pratensis,2/08/11,214,13,65
2011,RM2,Poa pratensis,4/08/11,216,6,71
2011,RM2,Poa pratensis,6/08/11,218,8,79
2011,RM2,Poa pratensis,10/08/11,222,8,87
2011,RM3,Poa pratensis,19/07/11,200,11,11
2011,RM3,Poa pratensis,21/07/11,202,11,22
2011,RM3,Poa pratensis,23/07/11,204,14,36
2011,RM3,Poa pratensis,25/07/11,206,34,70
2011,RM3,Poa pratensis,27/07/11,208,28,98
2011,RM3,Poa pratensis,29/07/11,210,23,121
2011,RM3,Poa pratensis,31/07/11,212,30,151
2011,RM3,Poa pratensis,2/08/11,214,42,193
2011,RM3,Poa pratensis,4/08/11,216,21,214
2011,RM3,Poa pratensis,6/08/11,218,17,231
2011,RM3,Poa pratensis,10/08/11,222,17,248
2011,RM4,Poa pratensis,21/07/11,202,6,6
2011,RM4,Poa pratensis,23/07/11,204,5,11
2011,RM4,Poa pratensis,25/07/11,206,7,18
2011,RM4,Poa pratensis,27/07/11,208,18,36
2011,RM4,Poa pratensis,29/07/11,210,16,52
2011,RM4,Poa pratensis,31/07/11,212,19,71
2011,RM4,Poa pratensis,2/08/11,214,25,96
2011,RM4,Poa pratensis,4/08/11,216,18,114
2011,RM4,Poa pratensis,6/08/11,218,19,133
2011,RM4,Poa pratensis,10/08/11,222,36,169
2011,RM4,Poa pratensis,12/08/11,224,35,204
2011,RM4,Poa pratensis,14/08/11,226,8,212
2011,RM4,Poa pratensis,16/08/11,228,2,214
2011,RM5,Poa pratensis,23/07/11,204,4,4
2011,RM5,Poa pratensis,25/07/11,206,6,10
2011,RM5,Poa pratensis,27/07/11,208,10,20
2011,RM5,Poa pratensis,29/07/11,210,17,37
2011,RM5,Poa pratensis,31/07/11,212,17,54
2011,RM5,Poa pratensis,2/08/11,214,18,72
